,Unnamed: 0,Word,Count
4449,4449,ter,7
14906,14906,jakpus,7
26670,26670,cqwe,7
11123,11123,penganan,7
6435,6435,suplai,7
550,550,polisipromoter,7
18384,18384,keputusasan,7
8651,8651,konon,7
8658,8658,dahsyat,7
16199,16199,indonesiabangkit,7
6480,6480,komandan,7
8501,8501,rojiun,7
6521,6521,gren,7
27693,27693,hit,7
11805,11805,kertas,7
24609,24609,teten,7
8509,8509,kemenpora,7
14882,14882,netflix,7
10719,10719,tematik,7
10720,10720,orientasi,7
8540,8540,legislasi,7
9904,9904,dkp,7
6518,6518,ngotak,7
3770,3770,mobilisasi,7
1986,1986,naingolan,7
14891,14891,ex,7
4469,4469,81,7
22033,22033,rejang,7
13003,13003,modar,7
9883,9883,sanusi,7
8926,8926,registrasi,7
4383,4383,kempot,7
15654,15654,keluar2,7
12105,12105,sisih,7
1358,1358,panti,7
9504,9504,jebak,7
12003,12003,siregar,7
27844,27844,gubernurkhofifah,7
5618,5618,rungkut,7
21260,21260,nominal,7
12815,12815,tin,7
15340,15340,tniadmengabdidanmembangunbersamarakyat,7
12711,12711,nada,7
5627,5627,243,7
5630,5630,rusli,7
2414,2414,juwita,7
24139,24139,psbl,7
5635,5635,kim,7
9492,9492,haikal,7
29598,29598,catch,7
12108,12108,stayathomeandstaysafe,7
21151,21151,sidomulyo,7
4057,4057,hihi,7
9539,9539,rakyate,7
12847,12847,014,7
9533,9533,bersamakitalawancovid19,7
1368,1368,tanding,7
10854,10854,negative,7
9116,9116,csr,7
5964,5964,response,7
1363,1363,tong,7
5910,5910,smartlisteners,7
4067,4067,winarno,7
4266,4266,sembrono,7
9154,9154,dolok,7
18810,18810,sikat,7
20194,20194,abnormal,7
5911,5911,drive,7
27845,27845,khofifahindarparawansa,7
20109,20109,batola,7
4112,4112,netral,7
4278,4278,kontenikpm,7
425,425,ekang,7
10937,10937,warta,7
2278,2278,potensial,7
13892,13892,tali,7
1332,1332,growithzahir,7
2310,2310,otomotif,7
4198,4198,laporcovid,7
27815,27815,tetaproduktifamancovid,7
2295,2295,den,7
2270,2270,pbidi,7
9348,9348,guncang,7
30927,30927,094,7
5738,5738,sari,7
10920,10920,meni,7
2303,2303,prokomkukar,7
12753,12753,bandarlampung,7
5730,5730,devisa,7
29471,29471,keiatan,7
13869,13869,indramayu,7
9217,9217,kumham1,7
13941,13941,gesa,7
12017,12017,bangkai,7
9477,9477,elektronik,7
4117,4117,abg,7
9227,9227,litbangkompas,7
4234,4234,house,7
15618,15618,ceroboh,7
18849,18849,gal,7
9248,9248,love,7
9280,9280,belajardarirumah,7
397,397,budha,7
9262,9262,paguyuban,7
4228,4228,federal,7
5813,5813,sergai,7
5803,5803,anjak,7
15584,15584,puri,7
2254,2254,rupa,7
9108,9108,tax,7
13977,13977,hembus,7
18527,18527,mnctrijayafm,7
8947,8947,komering,7
10051,10051,ironi,7
10805,10805,076,7
15919,15919,alfamart,7
18626,18626,antisipatif,7
8939,8939,masyarakt,7
3955,3955,ratas,7
29701,29701,korantempo,7
6141,6141,cicendo,7
3946,3946,infografik,7
4342,4342,padi,7
4340,4340,malnutrition,7
6125,6125,temankeu,7
12141,12141,lok,7
6121,6121,menkeusmi,7
15896,15896,dpmdjatim,7
15206,15206,corbuzier,7
6170,6170,jpnews,7
8909,8909,engak,7
8978,8978,rapit,7
1445,1445,umbar,7
3906,3906,bakteri,7
16004,16004,rezimberjutakasus,7
18541,18541,komitemen,7
8842,8842,skripsi,7
26592,26592,bsnt,7
2526,2526,haram,7
5419,5419,ciamis,7
19226,19226,intropeksi,7
11040,11040,koyok,7
6224,6224,263,7
12924,12924,089,7
6216,6216,deman,7
8871,8871,paradigma,7
10799,10799,aniaya,7
22020,22020,je,7
6208,6208,rp60,7
3975,3975,sayabersamajokowi,7
12682,12682,sanitasi,7
2434,2434,polrihadiruntuknegeri,7
2444,2444,puja,7
9579,9579,tpijawatimur,7
9578,9578,tpilamongan,7
2448,2448,msaid,7
4024,4024,longarin,7
26494,26494,baung,7
6014,6014,gambut,7
18749,18749,normalisasi,7
29404,29404,909,7
24342,24342,bumndorongketahananpangan,7
4045,4045,sukoharjomakmur,7
5992,5992,setkabgoid,7
15296,15296,masarakat,7
1374,1374,ngumpul2,7
5570,5570,poling,7
11975,11975,nekan,7
4280,4280,sakuinformasi,7
18729,18729,ambulance,7
15767,15767,boy,7
15216,15216,masduki,7
6089,6089,subsektor,7
9625,9625,progo,7
18664,18664,budidaya,7
5505,5505,gugas,7
2149,2149,menghibau,7
11942,11942,swabtest,7
4323,4323,1newstainment,7
4322,4322,absurd,7
9015,9015,pe,7
24350,24350,sario,7
6073,6073,sembung,7
11951,11951,koyo,7
6065,6065,gen,7
10833,10833,angan,7
11007,11007,gabecus,7
15810,15810,rtmcriau,7
15258,15258,simalakama,7
6713,6713,wijaya,7
8499,8499,inalilahi,7
10916,10916,death,7
14596,14596,jagat,7
14590,14590,1945,7
4581,4581,sudirman,7
7668,7668,laks,7
7238,7238,baznas,7
17155,17155,banua,7
8055,8055,though,7
943,943,penangana,7
3019,3019,sel,7
4866,4866,slogan,7
1527,1527,bonifasiusbelawangeh,7
17912,17912,rtk,7
11309,11309,los,7
20522,20522,684,7
6939,6939,polritegaslarangmudik,7
19861,19861,duwet,7
13480,13480,mingat,7
16820,16820,faisal,7
3567,3567,jokowidodo,7
4872,4872,kontaminasi,7
4873,4873,rampok,7
20746,20746,240,7
20821,20821,barus,7
4680,4680,holding,7
7710,7710,merauke,7
7711,7711,bala,7
3551,3551,tewas,7
30104,30104,samudra,7
8076,8076,mendptkan,7
11683,11683,dukun,7
1871,1871,setop,7
4857,4857,panjat,7
7618,7618,manungal,7
22249,22249,diagnostik,7
5073,5073,kacaribu,7
11459,11459,sika,7
6869,6869,kiamat,7
4838,4838,medical,7
8099,8099,nyalahke,7
20604,20604,terorisme,7
4706,4706,ready,7
14612,14612,dah,7
7644,7644,ngabeyan,7
14355,14355,ngomel,7
14231,14231,surakarta,7
8085,8085,ramadhanditvone,7
10434,10434,deng,7
10433,10433,gelisah,7
10192,10192,rismaharini,7
7650,7650,screning,7
11442,11442,sensitif,7
13512,13512,ge,7
7249,7249,kata,7
5053,5053,lak,7
5052,5052,tuak,7
25072,25072,420,7
4855,4855,tombak,7
16708,16708,unfaedah,7
20513,20513,epidemiologis,7
3545,3545,manusiawi,7
25545,25545,637,7
6980,6980,komersial,7
3535,3535,busines,7
19650,19650,melbourne,7
3522,3522,rincian,7
4666,4666,ekonomindonesia,7
21477,21477,720,7
1029,1029,rumput,7
17691,17691,ksehatan,7
3056,3056,beritatrans,7
2887,2887,humaspoldantb,7
7047,7047,double,7
1768,1768,square,7
7910,7910,polrestabes,7
4916,4916,872,7
13167,13167,science,7
14435,14435,asupan,7
7883,7883,nabire,7
3107,3107,mena,7
14443,14443,tengkar,7
7788,7788,segera,7
3099,3099,bahodopi,7
16967,16967,imo,7
7869,7869,mi,7
4655,4655,kina,7
7074,7074,pembdg,7
11632,11632,lelet,7
7855,7855,muas,7
7844,7844,itjen,7
7089,7089,pajakitauntukita,7
7164,7164,opung,7
7030,7030,basri,7
1753,1753,es,7
11415,11415,retas,7
12293,12293,ketidaksiapan,7
7722,7722,mukomuko,7
7200,7200,youtuber,7
14524,14524,495,7
16868,16868,motif,7
1804,1804,kodimklaten,7
6994,6994,anwar,7
1739,1739,humaspoldabanten,7
3129,3129,lawancovid,7
7949,7949,krangan,7
10575,10575,jokes,7
10278,10278,ilegal,7
11593,11593,situation,7
7027,7027,icu,7
7938,7938,tum,7
3121,3121,rk,7
31590,31590,thermal,7
3526,3526,pamekasan,7
10283,10283,analogi,7
11345,11345,silahturahmi,7
31205,31205,869,7
7742,7742,jogjaelinglanwaspada,7
7172,7172,scientist,7
27510,27510,resepsi,7
1540,1540,subur,7
13453,13453,kesehatanikuti,7
7613,7613,binsar,7
14600,14600,tengok,7
10664,10664,rkyat,7
14294,14294,mitraperbendaharan,7
6757,6757,vaksinasi,7
653,653,bendahara,7
4744,4744,organ,7
2905,2905,kawanlaut,7
3332,3332,rp50,7
21518,21518,krajan,7
7531,7531,coret,7
19509,19509,dosis,7
10107,10107,menu,7
3227,3227,gembok,7
26817,26817,051,7
8196,8196,framing,7
14685,14685,grobogan,7
12506,12506,peringkat,7
17546,17546,pedas,7
14674,14674,thermo,7
6817,6817,gojek,7
11499,11499,patok,7
4785,4785,fight,7
30548,30548,624,7
7457,7457,dululah,7
7425,7425,formal,7
14265,14265,polantasjatim,7
25177,25177,muzani,7
17444,17444,trijaya,7
12516,12516,organization,7
10679,10679,kantor2,7
10515,10515,rsnya,7
11513,11513,bukalapak,7
22879,22879,arabia,7
7405,7405,panutan,7
12252,12252,segar,7
17462,17462,sapu,7
17464,17464,babi,7
8235,8235,hardiknas,7
11725,11725,ai,7
7448,7448,jera,7
1910,1910,pasar2,7
7568,7568,bur,7
1005,1005,buying,7
1634,1634,takjil,7
14640,14640,jogopacitan,7
13113,13113,refleksi,7
16664,16664,lokomotif,7
6851,6851,sa,7
11701,11701,jamur,7
1571,1571,dablek,7
14321,14321,talkshow,7
20864,20864,setor,7
4827,4827,selidik,7
20872,20872,koramil1714,7
3650,3650,intip,7
7303,7303,maharani,7
7304,7304,nakuti,7
13350,13350,honda,7
17585,17585,lat,6
7766,7766,pdam,6
9026,9026,pa,6
6063,6063,enek,6
2413,2413,ratna,6
4089,4089,rtmcjatim,6
23106,23106,selamatlebaranakes,6
7441,7441,eselon,6
28284,28284,aceptable,6
10924,10924,permai,6
13205,13205,diagnosa,6
11455,11455,matahari,6
15527,15527,beter,6
27285,27285,polrestamanadosiapmenyongsongtatanankehidupanbaru,6
24234,24234,pinokiotukangngibul,6
6049,6049,spk,6
3116,3116,realitanya,6
17473,17473,dapurumumuntuksesama,6
4156,4156,daeng,6
11573,11573,nisa,6
9325,9325,sita,6
6041,6041,basah,6
12048,12048,firm,6
827,827,dinkesjatim,6
7395,7395,pil,6
5869,5869,siber,6
13296,13296,nongol,6
7393,7393,biji,6
17206,17206,sumberejo,6
4007,4007,jeporo,6
4005,4005,wargo,6
7768,7768,profit,6
9183,9183,wah,6
4174,4174,kapok,6
12879,12879,lpm,6
13359,13359,faisalbasri,6
9189,9189,wayan,6
7813,7813,country,6
8975,8975,tapanuli,6
9191,9191,pisau,6
12062,12062,random,6
3470,3470,ngemis2,6
15887,15887,bodoamat,6
17748,17748,190,6
20772,20772,kemenristekbrin,6
12892,12892,kuliner,6
6114,6114,sikeras,6
6116,6116,rip,6
8965,8965,buol,6
3972,3972,mufidayati,6
17242,17242,nekad,6
3472,3472,lagak,6
13912,13912,take,6
7121,7121,ls,6
7772,7772,pesiar,6
25409,25409,ritual,6
9351,9351,jempol,6
11595,11595,maritim,6
15845,15845,polresbalangan,6
6077,6077,identik,6
24370,24370,megawati,6
6086,6086,darma,6
13199,13199,korem074wrt,6
9353,9353,polwan,6
17745,17745,kelinci,6
13807,13807,gol,6
13910,13910,there,6
26277,26277,apeksi,6
18826,18826,069,6
9357,9357,seringkali,6
7791,7791,minat,6
3188,3188,senyap,6
31429,31429,yasinan,6
3404,3404,musdes,6
9071,9071,cemburu,6
29631,29631,basmiviruskadrundancovid,6
7555,7555,tahai,6
15616,15616,mentok,6
3355,3355,komam,6
7552,7552,timbun,6
9115,9115,kahayan,6
5861,5861,penagulangan,6
11428,11428,132,6
7226,7226,divisi,6
7331,7331,demokratpedulidanberbagi,6
7645,7645,kartasura,6
948,948,gerah,6
3427,3427,bo,6
18866,18866,672,6
7221,7221,knpi,6
11476,11476,ramli,6
11422,11422,subang,6
20226,20226,kebijakansemrawut,6
11553,11553,pamdemi,6
7693,7693,cicpolri,6
5840,5840,margoagung,6
11559,11559,bocah,6
7095,7095,benernya,6
468,468,au,6
9218,9218,royal,6
24274,24274,pasmar,6
9225,9225,source,6
12019,12019,kebijakn,6
15674,15674,beurawe,6
2389,2389,sekala,6
7556,7556,kolaka,6
5940,5940,ojkindonesia,6
7565,7565,siak,6
15667,15667,poldakalsel,6
15687,15687,tribratanews,6
10985,10985,pensiun,6
20700,20700,brief,6
3138,3138,pcnu,6
2365,2365,gatal,6
17636,17636,hum,6
12825,12825,sarat,6
25054,25054,papuankricintadamai,6
5800,5800,greget,6
5799,5799,julid,6
17353,17353,kitasemuabersaudara,6
23322,23322,jogotulungagung,6
20688,20688,gurau,6
6009,6009,kaku,6
9079,9079,kesra,6
12858,12858,sesi,6
3242,3242,november,6
13870,13870,intelkam,6
26308,26308,asisten,6
2335,2335,nabara,6
31430,31430,ermawan,6
7490,7490,pelda,6
13402,13402,gawat,6
2391,2391,wahyudi,6
20754,20754,ancang,6
15746,15746,jua,6
7509,7509,marwoto,6
9092,9092,luck,6
20750,20750,208,6
10990,10990,dibagi2,6
7529,7529,kelulus,6
7523,7523,minimalisir,6
13867,13867,woro,6
15589,15589,polrestabandungmantap,6
5990,5990,pertangungjawaban,6
4086,4086,poldajatim,6
4108,4108,seret,6
7723,7723,suguh,6
18757,18757,basuki,6
5995,5995,104,6
7511,7511,kalbe,6
7721,7721,sampang,6
11493,11493,bersatumelawancorona,6
9194,9194,sangkal,6
15583,15583,kc,6
10969,10969,sinjai,6
3684,3684,calang,6
7840,7840,layap,6
9372,9372,list,6
3640,3640,meme,6
6523,6523,atap,6
8537,8537,institut,6
13664,13664,ket,6
16245,16245,temboro,6
16247,16247,partisipasicegahcovid19,6
11270,11270,shope,6
20877,20877,produsen,6
8158,8158,ata,6
6822,6822,megap,6
8500,8500,ilaihi,6
17997,17997,bajar,6
8498,8498,alasanya,6
2964,2964,mumpuni,6
18289,18289,mungkin,6
16611,16611,peluk,6
16273,16273,lah,6
16603,16603,gaperlu,6
674,674,930,6
11261,11261,masyakat,6
2774,2774,palestina,6
6568,6568,track,6
6569,6569,ganda,6
8466,8466,r1m,6
16593,16593,gae,6
6799,6799,rida,6
8128,8128,inews,6
21010,21010,687,6
11714,11714,matuhin,6
30534,30534,bumnsemangatbaru,6
13133,13133,renovasi,6
8089,8089,kukuh,6
6880,6880,haris,6
11690,11690,kemhan,6
8599,8599,sukasari,6
6871,6871,komit,6
3801,3801,pikuk,6
3798,3798,tongkrong,6
6474,6474,tb,6
13684,13684,chi,6
6867,6867,give,6
13683,13683,tzu,6
3629,3629,ent,6
3765,3765,everyone,6
2679,2679,polresbangkatengah,6
3785,3785,konsolidasi,6
2682,2682,ngrasa,6
20399,20399,priyanto,6
16676,16676,nomal,6
3632,3632,bimbing,6
8115,8115,rumahsakit,6
6501,6501,power,6
6855,6855,virologi,6
17967,17967,sikatpki,6
25939,25939,beritalampung,6
8545,8545,permisi,6
16580,16580,dus,6
6787,6787,surati,6
3601,3601,only,6
16502,16502,mncegah,6
3722,3722,operator,6
13042,13042,neraka,6
13554,13554,95,6
13555,13555,94,6
20450,20450,sogok,6
6747,6747,semu,6
8325,8325,join,6
18169,18169,rasional,6
16477,16477,jare,6
8313,8313,element,6
3707,3707,plis,6
11728,11728,terinveksi,6
8294,8294,zul,6
2826,2826,sekira,6
6692,6692,volume,6
6699,6699,ronda,6
16515,16515,kalinyamatan,6
8239,8239,cuil,6
6708,6708,profesional,6
22172,22172,sekunder,6
8263,8263,sinfo,6
30003,30003,arak,6
8257,8257,stimuluscovid19,6
6716,6716,sesak,6
8256,8256,transformasipln,6
30585,30585,394,6
11219,11219,syariefhasan,6
18050,18050,lpg,6
11790,11790,prangang,6
8412,8412,kanigoronewsline,6
6587,6587,40rb,6
6589,6589,semi,6
1067,1067,indonesialawancovid19,6
3667,3667,kalkulasi,6
24786,24786,utbk,6
657,657,bundesliga,6
13606,13606,validitas,6
3745,3745,ongkos,6
16351,16351,changeorg,6
3743,3743,rejeki,6
11189,11189,sarang,6
8219,8219,made,6
6619,6619,asal2an,6
8359,8359,abuan,6
6766,6766,properti,6
13034,13034,firman,6
16557,16557,ronaldo,6
3730,3730,mung,6
18045,18045,801,6
16556,16556,cristiano,6
3676,3676,tpt,6
11212,11212,direksi,6
16415,16415,next,6
16424,16424,west,6
25806,25806,896,6
8360,8360,senjang,6
11133,11133,premi,6
3808,3808,gates,6
20777,20777,chloroquine,6
8862,8862,sewu,6
15942,15942,adopsi,6
18587,18587,fatality,6
2518,2518,movement,6
8881,8881,startup,6
6209,6209,benteng,6
7044,7044,kotak,6
13784,13784,drop,6
7039,7039,stage,6
12915,12915,sk,6
15961,15961,lazim,6
13164,13164,ceramah,6
11350,11350,jabung,6
12930,12930,ks,6
6191,6191,hiruk,6
11898,11898,review,6
6225,6225,dilockdown,6
6226,6226,leasing,6
1236,1236,deret,6
6231,6231,mekar,6
708,708,kencing,6
6234,6234,maskeruntuksemua,6
29744,29744,pratikno,6
3921,3921,low,6
18544,18544,hirup,6
17833,17833,kaidah,6
2532,2532,sekrg,6
16942,16942,firli,6
8906,8906,0812,6
7013,7013,munity,6
20281,20281,setda,6
3963,3963,tnipolri,6
3962,3962,indonesiauntukdunia,6
3961,3961,worldhealthday2020,6
7088,7088,pajakuatindonesiamaju,6
3960,3960,asean2020vn,6
512,512,ungsi,6
11029,11029,negarahadir,6
7853,7853,psbjakarta,6
3959,3959,aseanplusthre,6
3075,3075,slur,6
7073,7073,donatur,6
8944,8944,halau,6
16969,16969,kontrsial,6
3061,3061,entas,6
24410,24410,brinewnormal,6
15914,15914,purba,6
16962,16962,keponakan,6
20282,20282,iswanto,6
8935,8935,bhayangkari,6
11923,11923,kronologi,6
2496,2496,pnyebaran,6
7896,7896,ramu,6
20551,20551,network,6
26113,26113,hatari,6
16944,16944,tarajusari,6
7055,7055,cundang,6
11066,11066,tawa,6
13766,13766,joget,6
6446,6446,ceper,6
6387,6387,format,6
16080,16080,mol,6
24890,24890,862,6
13736,13736,direct,6
16798,16798,nor,6
6942,6942,yedeha1,6
16094,16094,draft,6
13499,13499,lembur,6
18423,18423,informatika,6
18422,18422,fbi,6
3836,3836,hanafi,6
17929,17929,blio,6
26001,26001,pkf,6
18413,18413,rempak,6
6957,6957,bkprmi,6
6911,6911,siloam,6
2614,2614,sahabatdata,6
11850,11850,trm,6
18401,18401,brobrogorelockdown,6
8657,8657,melaksankan,6
6899,6899,pangkep,6
8639,8639,garam,6
6898,6898,reagen,6
3811,3811,uea,6
8078,8078,unicef,6
3600,3600,true,6
1162,1162,rezeki,6
11089,11089,biling,6
11323,11323,teges,6
16898,16898,polrestabesbandung,6
18505,18505,wudhu,6
16891,16891,polrescilacap,6
7950,7950,gurah,6
7003,7003,yasin,6
16877,16877,batak,6
13467,13467,sumur,6
6998,6998,rockygerung,6
6279,6279,nentang,6
3532,3532,hard,6
16031,16031,jokowigakbecusurusnegara,6
8784,8784,bintuni,6
16867,16867,cewek,6
11661,11661,mahasiswalagingapain,6
26051,26051,oute,6
1207,1207,lebihbaikdirumahaja,6
18492,18492,891,6
8770,8770,831,6
8767,8767,pemulasaran,6
13150,13150,028,6
7989,7989,danramil,6
6966,6966,ngentot,6
7991,7991,inf,6
3862,3862,hermawan,6
13149,13149,287,6
3860,3860,lor,6
29788,29788,pilkadamancovid19,6
8742,8742,kesiapsiagan,6
6205,6205,efisiensi,6
8996,8996,ipar,6
5462,5462,jelata,6
23624,23624,907,6
26890,26890,telan,6
1940,1940,sahabatbahasa,6
1819,1819,linglung,6
19870,19870,teknik,6
14548,14548,eidmubarak,6
14828,14828,serbu,6
1528,1528,yohanesavun,6
12542,12542,curang,6
116,116,pie,6
23806,23806,yonif,6
10369,10369,pangkat,6
27102,27102,62daruratutang,6
15242,15242,risau,6
9512,9512,swasembada,6
5435,5435,pemkabantul,6
5605,5605,hendak,6
15119,15119,ilustrasi,6
5531,5531,ndasmu,6
15046,15046,ignorance,6
15111,15111,terc,6
29387,29387,polresmojokertokota,6
15048,15048,alih2,6
5374,5374,seremoni,6
15247,15247,survival,6
19423,19423,teros,6
14424,14424,dan,6
5534,5534,narkoba,6
9701,9701,maybe,6
14412,14412,kuatir,6
14053,14053,hektar,6
12100,12100,badut,6
2038,2038,kontradiktif,6
1388,1388,antah,6
14365,14365,okok,6
4693,4693,mayapada,6
15366,15366,baja,6
10100,10100,prfmnews,6
15360,15360,peti,6
1699,1699,cukongdimanjarakyatdiperas,6
9486,9486,material,6
14558,14558,kuba,6
5220,5220,namorambe,6
4541,4541,teleconference,6
4684,4684,santoso,6
9794,9794,642,6
19046,19046,ketidaknyamanan,6
14839,14839,cuit,6
4505,4505,speak,6
5516,5516,2bln,6
10082,10082,ekspos,6
12418,12418,bedagai,6
4407,4407,kerjo,6
5021,5021,rianto,6
14395,14395,rangkum,6
19869,19869,akademik,6
10074,10074,anugerah,6
10389,10389,chek,6
4671,4671,portofolio,6
12426,12426,gugustugascovid19,6
19871,19871,laptop,6
19372,19372,aryprasetyo85,6
1500,1500,fk,6
4984,4984,becak,6
4298,4298,092,6
10323,10323,nyeleneh,6
9577,9577,times,6
9752,9752,pala,6
4526,4526,dmpk,6
9751,9751,ustadtengkuzul,6
14787,14787,langit,6
10290,10290,kuningan,6
12640,12640,indonesiabersatu,6
13979,13979,intimidasi,6
14476,14476,elok,6
23526,23526,mulmed,6
5550,5550,sadikin,6
1376,1376,land,6
15265,15265,karepe,6
4284,4284,kabul,6
10308,10308,demang,6
10307,10307,barakat,6
23825,23825,mncnewsrom,6
4287,4287,benak,6
27107,27107,bumnmaju,6
4963,4963,bihalal,6
26777,26777,168m,6
23823,23823,terjang,6
12307,12307,biofarma,6
4633,4633,yunus,6
10282,10282,praktis,6
12315,12315,inklusif,6
14817,14817,dampal,6
22628,22628,haj,6
4608,4608,pembudidaya,6
1496,1496,suiasa,6
4359,4359,akut,6
5139,5139,suplemen,6
4660,4660,komplikasi,6
5596,5596,gmki,6
12703,12703,cekat,6
14799,14799,ideal,6
10344,10344,biarpun,6
5425,5425,oredo,6
13991,13991,75t,6
10611,10611,tele,6
29308,29308,936,6
10021,10021,gbi,6
10336,10336,sering,6
5424,5424,indosat,6
2071,2071,limpah,6
4934,4934,akurasi,6
2170,2170,leha,6
2219,2219,buana,6
14045,14045,kotor,6
23527,23527,poldas,6
14753,14753,presidenstandupedy,6
9757,9757,durasi,6
2218,2218,harkamtibmas,6
10856,10856,cemar,6
10607,10607,rombak,6
21362,21362,redaksi09,6
14190,14190,poldasumaterautara,6
28048,28048,580,6
23429,23429,infopublik,6
20144,20144,untun,6
2281,2281,fao,6
12599,12599,museum,6
9416,9416,satwa,6
2280,2280,istikamah,6
15139,15139,90an,6
9424,9424,civitas,6
1427,1427,plintut,6
1995,1995,kontraproduktif,6
5063,5063,wahyu,6
12152,12152,diperjualbelikan,6
5279,5279,wrga,6
19810,19810,parit,6
12208,12208,kronis,6
12483,12483,karnilyas,6
31100,31100,751,6
15197,15197,indonesiajanganterserah,6
15412,15412,urip,6
2021,2021,onok,6
5328,5328,131,6
22645,22645,skrining,6
4436,4436,portable,6
5494,5494,eits,6
14886,14886,watak,6
19928,19928,rs2,6
5098,5098,sudah,6
12500,12500,murung,6
280,280,gampengrejo,6
14983,14983,baned,6
10743,10743,digitalisasi,6
1876,1876,mutiara,6
21599,21599,polrijaya,6
5085,5085,ginting,6
14650,14650,euy,6
4187,4187,clas,6
14281,14281,kemendagbertindak,6
15474,15474,kmbli,6
12196,12196,engkau,6
19176,19176,statment,6
19302,19302,798,6
23557,23557,tasuk,6
12147,12147,antri,6
9394,9394,hap,6
5082,5082,kedai,6
12071,12071,salah2in,6
14289,14289,ujar,6
21293,21293,bc,6
14623,14623,basudara,6
9882,9882,kunjang,6
2000,2000,juragan,6
4783,4783,disaster,6
19311,19311,malaria,6
4751,4751,regu,6
10729,10729,walah,6
14313,14313,ugalan,6
9740,9740,polricegahcovid19,6
23548,23548,handsanitizer,6
4836,4836,kepung,6
4475,4475,toleransi,6
14183,14183,market,6
14186,14186,carier,6
10454,10454,sdm,6
9953,9953,dasco,6
21513,21513,susup,6
14067,14067,embel,6
2150,2150,baran,6
28014,28014,kapanewon,6
395,395,vihara,6
5670,5670,naif,6
14147,14147,50jt,6
19014,19014,kutuk,6
23977,23977,teknopren,6
1668,1668,airport,6
4493,4493,esok,6
2243,2243,lap,6
4496,4496,mbalik,6
19914,19914,margokaton,6
9694,9694,paman,6
5667,5667,sangau,6
1524,1524,mahulu,6
1639,1639,infopku,6
23964,23964,laguboti,6
14597,14597,herdimunityanies,6
30956,30956,monitorday,6
4472,4472,handling,6
9822,9822,evakuasi,6
15000,15000,pgri,6
4225,4225,firdaus,6
26640,26640,muitolakruhip,6
10125,10125,karimun,6
13938,13938,yesus,6
8137,8137,spirit,5
3682,3682,bentrok,5
24739,24739,kenormalanbaru,5
22892,22892,tm,5
14129,14129,makarim,5
13561,13561,satbinmas,5
24742,24742,konvalesen,5
19532,19532,nakut,5
16538,16538,endonesa,5
14652,14652,mnghadapi,5
14655,14655,mbantu,5
23817,23817,pelayananpubliknormalbaru,5
14146,14146,30jt,5
13089,13089,nyungsep,5
6765,6765,rei,5
14143,14143,after,5
8174,8174,liter,5
18027,18027,seks,5
2884,2884,bersamamelawancovid19,5
14144,14144,10jt,5
2909,2909,nasution,5
10127,10127,bruto,5
16534,16534,kil,5
3679,3679,kos,5
8217,8217,fokusjabar,5
18103,18103,mudarat,5
8216,8216,beritajabar,5
24806,24806,mart,5
2888,2888,humaspolreslobar,5
8231,8231,mp,5
26830,26830,berengsek,5
10060,10060,pangdam,5
16601,16601,lebarandirumahaja,5
6777,6777,york,5
1881,1881,ombudsmanri137,5
3656,3656,ngendalin,5
10139,10139,infoekon,5
16612,16612,fokusaba,5
